url,title,author,date,body 
http://m.huffpost.com/uk/entry/16431728,HuffPost is now a part of Verizon Media,[],,"HuffPost is part of Verizon Media. Click 'I agree' to allow Verizon Media and our partners to use cookies and similar technologies to access your device and use your data (including location) to understand your interests, and provide and measure personalised ads. We will also provide you with personalised ads on partner products. Learn more about how we use your data in our Privacy Centre. Once you confirm your privacy choices here, you can make changes at any time by visiting your Privacy dashboard.

Click 'Learn more' to learn and customise how Verizon Media and our partners collect and use data."
https://www.buzzfeed.com/jessicagarrison/subpoena-orders-trump-to-turn-over-documents-from-assault?utm_term=.oxvpv350G#.eoPoWXkRM,Subpoena Orders Trump To Turn Over Documents From Assault Allegations,[],2017-10-15T15:50:10Z,"A high-stakes legal showdown is brewing for President Donald Trump, as a woman who said he groped her has subpoenaed all documents from his campaign pertaining to “any woman alleging that Donald J. Trump touched her inappropriately.”

The subpoena — whose contents have not been previously reported — was issued in March but entered into the court file last month. The White House did not respond to a request for comment, nor did Trump’s attorney.

Summer Zervos, a former contestant on the Trump’s reality TV show The Apprentice, accused Trump of kissing and grabbing her when she went to his bungalow at the Beverly Hills Hotel in 2007 to discuss a possible job at the Trump Organization. After Zervos made the accusation last October, just weeks before the election, Trump denied her accusation and called it a lie.

She responded by suing him for defamation. As part of that suit, her lawyers served a subpoena on his campaign, asking that it preserve all documents it had about her."
http://bit.ly/2dHI1Ml,"Fact-Check: Yes, Bill Clinton Was Disbarred and Fined After Impeachment",['John Hayward'],9 Oct 2016,"During the second presidential debate, Republican nominee Donald Trump said that Bill Clinton was impeached, disbarred, and fined as a result of the Lewinsky scandal.

Bill Clinton was indeed impeached for lying under oath to a grand jury and obstructing justice, although he was not removed from office.

After impeachment, Bill Clinton was held in contempt of court by federal Judge Susan Webber Wright, in what the New York Times described as a “scathing” ruling. Wright said Clinton testified falsely in his deposition about not having sex with Monica Lewinsky, and that his actions “subverted the rule of law and violated Ms. Jones’s right to information relevant to her case.”

“The court takes no pleasure whatsoever in holding this nation’s President in contempt of court,” Wright wrote. However, she added, “the record demonstrates by clear and convincing evidence that the President responded to plaintiffs’ questions by giving false, misleading and evasive answers that were designed to obstruct the judicial process.”

Clinton’s law license in Arkansas was suspended for five years, and he paid a $25,000 fine. The Supreme Court also barred Clinton from practicing law before the nation’s highest court.

Trump made a reference to an $850,000 fine Bill Clinton paid to Paula Jones. This was, in fact, an out-of-court settlement Clinton reached with Jones, not a fine leveled by the court.

The purpose of reaching an out-of-court settlement is to avoid an unpleasant trial that could very well end with even worse consequences, so Trump is basically correct that Clinton’s conduct cost him $850,000, and he didn’t want to pay it – it most certainly was not a charitable contribution! – but it technically wasn’t a “fine.”"
http://bos.gl/o9EVp5D,People are posting ‘me too’ on social media to show how widespread sexual harassment is - The Boston Globe,[],2018-07-17T06:31:59.615Z,"If you’ve been sexually harassed or assaulted write ‘me too’ as a reply to this tweet. pic.twitter.com/k2oeCiUf9n

The movement, which caused #MeToo to trend nationwide on Twitter Sunday night, apparently gained momentum after actress Alyssa Milano sent a call to action to her more than 3 million Twitter followers.

People across the globe are standing up against sexual harassment and assault by posting the phrase “me too” on Facebook and Twitter in an effort to show how widespread the problem has become.

As of Sunday at 9 p.m., Milano’s post had more than 14,000 replies, 8,000 likes, and 4,400 retweets.

The post also prompted several other celebrities, including actresses Anna Paquin and Debra Messing, to come forward.

The posts come after The New York Times published an investigative report earlier this month detailing decades of sexual harassment allegations against movie producer Harvey Weinstein. (Among those who have come forward include actresses Rose McGowan, Gwyneth Paltrow, and Angelina Jolie.) Following the initial Times report, an article was published by The New Yorker in which 13 women accused Weinstein of sexually harassing or assaulting them since the 1990s.

Wire material from The New York Times was used in this report."
http://espnetworkdesign.com/shoredata,"ESP Network Design Integration IBM® Linux® Servers 843-200-8689 Hilton Head, SC sales/service/support",[],,"Call Erica today at Shore Data for all your IT Tech needs at 843-707-1755. We have the best pricing. We buy, sell & trade, so please let us earn your business today.

Call Erica today at Shore Data for all your IT Tech needs at 843-707-1755. We have the best pricing. We buy, sell & trade, so please let us earn your business today.

Scan my #kikcode to chat with me. My username is 'ericahiltonhead'

Scan my #kikcode to chat with me. My username is 'ericahiltonhead'

espnetworkdesign at protonmail.com replace at with @ for email address



worldtimeserver All rights reserved. Do not duplicate or redistribute in any form.

 All marks used on this site are the property of their respective owners.

 Marks registered in the U.S. and/or in other countries are designated with an ® and ™.

 This list may not be comprehensive and the absence of a name or logo from this list is not

 intended as a waiver of rights in such name or logo."
https://twitter.com/i/web/status/919903676096970752,Jorge Luis Lopez Esq on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920108989043572736,Standing with Marco on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
http://www.daytondailynews.com/news/crime--law/man-accused-sex-crimes-against-children-convicted/c9tatItOVgqt69n7GoRflM/,Man accused of sex crimes against 10 children is convicted,[],2012-12-10T17:56:40Z,"Derrick E. Mayes, 43, will be sentenced Dec. 18 by Montgomery County Common Pleas Judge Steven K. Dankof.
• One count of forcible rape of a child under the age of 13, a charge that carries a mandatory life sentence under Ohio law.
• Eleven counts of rape of a child under 13.
• Eight counts of gross sexual imposition of a child under 13.
• Two counts of unlawful sexual conduct with a minor.
• One count of dissemination of matter harmful to juveniles.

Under the life sentence, Mayes would be eligible for parole in 10 years. However, he could face more prison time for the 24 other counts.

The alleged offenses in Mayes’ three indictments cover more than 14 years. Mayes was arrested in May 2011.

The case started when a juvenile victim went to Huber Heights police in 2009. That investigation led police to other victims who live in other jurisdictions, police said in 2011.

Thank you for reading the Dayton Daily News and for supporting local journalism. Subscribers: log in for access to your daily ePaper and premium newsletters.

Thank you for supporting in-depth local journalism with your subscription to the Dayton Daily News. Get more news when you want it with email newsletters just for subscribers. Sign up here."
http://www.nytimes.com/2017/10/16/technology/metoo-twitter-facebook.html,#MeToo Floods Social Media With Stories of Harassment and Assault,['Anna Codrea-Rado'],2017-10-16T10:20:56.000Z,"Twitter bolstered the #MeToo trend by promoting it on Moments, its platform of curated stories.

The company pointed to its statement from last week in which it said it was “proud to empower and support the voices on our platform, especially those that speak truth to power.” It also noted that its chief executive, Jack Dorsey, had tweeted about the company’s efforts to tackle abuse on the site."
https://twitter.com/i/web/status/920108414335889408,Survey Sunday on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://www.nytimes.com/2017/10/16/technology/metoo-twitter-facebook.html,#MeToo Floods Social Media With Stories of Harassment and Assault,['Anna Codrea-Rado'],2017-10-16T10:20:56.000Z,"Twitter bolstered the #MeToo trend by promoting it on Moments, its platform of curated stories.

The company pointed to its statement from last week in which it said it was “proud to empower and support the voices on our platform, especially those that speak truth to power.” It also noted that its chief executive, Jack Dorsey, had tweeted about the company’s efforts to tackle abuse on the site."
https://twitter.com/i/web/status/919872392012488705,Jorge Luis Lopez Esq on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
http://dlvr.it/PvyXXs,Opinion | Why I thought twice before saying #MeToo,[],2017-10-16T18:01:18Z,"The impulse behind the #MeToo hashtag is the same one that animates so many of our bitterest debates today. Those of us who know for sure that sexual harassment is real because we’ve experienced it are trying to convince others who have been lucky enough not to have the same experiences that those experiences are, in fact, real. This can be a crazy-making conversation. When someone insists that you haven’t, in fact, lived through what you’ve lived through, it’s easy to vacillate between rage at that person’s denial and destabilizing doubt. But it’s also an essential conversation: Unless a lot of us can agree on the basic fact that widespread sexual harassment exists, we’re going to have trouble moving on to the next, vital phase — which involves figuring out what to do about it.

And that’s where things get really difficult. Consciousness-raising moments such as #MeToo, or previous hashtags such as #YesAllWomen or #WhatWereYouWearing; or Anita Hill’s 1991 testimony before Congress about the sexual harassment she said Clarence Thomas subjected her to; or the 1971 “Rape Speak Out” organized by the New York Radical Feminists, are opening salvos in the fights against sexual harassment and sexual violence. But they are entirely insufficient to end these problems on their own.

Moments of new awareness have often led to genuine improvements in law and culture. Two 1979 court cases helped advance the movement to treat marital rape as a crime, rather than as an assertion of a man’s ownership of his wife. Hill’s testimony encouraged sexual harassment victims to file complaints with the Equal Employment Opportunity Commission and helped dissolve opposition, including from the White House, to a bill that helped those victims pursue damages, back pay and reinstatement to their jobs if they had been terminated. Time and time again, brave women have opened the necessary space for change, and time and time again, those around them have made some progress. They just haven’t made nearly enough.

Now, the moment created by the alleged depredations of Harvey Weinstein, Bill Cosby, Roger Ailes, Bill O’Reilly and even Donald Trump raises the question of what we will do in this generation. Will lawmakers crack down on the practice of forcing employees who come forward with sexual harassment allegations into confidential arbitration proceedings, rather than letting them seek jury trials for their claims, as Ailes tried to do after Gretchen Carlson accused him of harassment? What about the confidential financial settlements that Weinstein used to silence accusers? These provisions are intended to prevent companies from the grievous exposure that the Weinstein Co. is currently experiencing. But they also deny the public a close look at the rot that eats away at organizations that tolerate this kind of behavior.

More narrowly, will the entertainment industry end the practice of conducting meetings in hotel suites? Will Weinstein be just the first person expelled from the Academy of Motion Picture Arts and Sciences for his conduct, the beginning of an industry-wide house-cleaning? Or will he also be the last, his downfall a fig leaf for larger inaction? What can Hollywood do to assure that no producers, directors or studio heads become so powerful that their desire to prey on the most vulnerable players in the business is tolerated as the cost of doing business?

And as daunting as these challenges are, they don’t even get to the deeper questions: How does someone like Weinstein convince himself that this is normal, that this is fine, that “I’m used to that” and therefore this must be all right? At what point do people decide that they can just take what they want? And how can we possibly stop them before they get there?

I don’t know the answers to these questions or the outcome of these legislative fights. But I do know that for #MeToo to be worth it, the result can’t just be that we make ourselves feel bad by revisiting painful memories and hearing stories that reveal the depth of our own denial. All this pain needs to turn into concrete action, or we’ll be back here again in 20 or 30 years — and the stories we tell then may be even worse."
https://twitter.com/i/web/status/919916229908946944,Washington Post Live on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874135119056896,RoBotijo on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
http://dlvr.it/Pw32Dv,"Iraq, Catalonia, #MeToo: Your Tuesday Briefing",['Patrick Boehler'],2017-10-17T04:03:07.000Z,"130 million years ago, while dinosaurs still walked the Earth, a pair of dead stars collided. The explosion rattled spacetime and sent waves of light across the universe. On August 17, 2017, light from that explosion appeared as a bright pinprick in the galaxy NGC 4993, then faded to a glowing red ember. Ripples of traumatized spacetime from the distant explosion squeezed and stretched the L-shaped arms of the LIGO and Virgo gravitational-wave detectors. Converted to sound waves, the ripples produced a faint rising chirp. Two seconds later, NASA’s Fermi space telescope detected a gamma ray burst. A brief glint of high-energy radiation from one of the most violent events in nature. Astronomers raced to point their telescopes before the precious light faded away. First on the scene was the Swope telescope in Chile. Right on its heels was the nearby Dark Energy Camera. The antennas of the Very Large Array strained to record radio emissions from the fireball. Even the Hubble space telescope turned its peerless mirror toward NGC 4993. Within hours, the distant explosion had become one of the most observed events in recent astronomical history. Astronomers think the story began with a pair of massive stars that were orbiting each other. The larger star ran out of fuel and collapsed into a dense neutron star. Neutron stars are the densest visible objects in the universe, spinning dervishes bristling with powerful magnetic fields. A teaspoonful of this starstuff would weigh as much as Mount Everest. The intense gravity of the neutron star began to steal gas from its aging sister star. The swirl of hot gas dragged the two stars together until the neutron star began orbiting inside its sister, shredding its outer layers into a swirling cloud of elements. But the sister star survived this mutilation, and eventually exploded, too. Collapsing into a second neutron star. The fuse was now lit for one final cataclysm. Twin spheres of incredible density were now locked in an ever tightening dance of doom. Shedding energy in the form of gravitational waves, the two neutron stars spiralled closer and closer, faster and faster. And finally merged in a moment of astrophysical ecstasy. A kilonova explosion. A crucible for cosmic alchemy. The swirling cloud of superheated atoms was bombarded with neutrons, forging new atoms of gold and platinum and other heavy elements. Scientists think most of the precious metals in the universe were created in kilonova explosions like these. When black holes collide there is nothing to see, though LIGO can hear the chirp from their gravitational waves. But neutron stars are visible matter, and collide within a glowing cloud. This was the first gravitational-wave catastrophe that astronomers saw as well as heard. Our first glimpse of the mysterious physics inside neutron stars. And a first fleeting glimpse of a cosmic mint in the sky."
https://twitter.com/i/web/status/920107981764792321,S C Y on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919957482990170113,Lisa ‘Mockingjay’ Newens (A.K.A. ‘Optimus Prime’) on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872365303037954,OnlinePr-news on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919876370897014784,ecminstructionalsyst on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903488754274305,SunVera Software on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/920107085462999040,F A R R A H F A Z A L on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919874350240628736,Tony Meisner on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919903863892791296,Jay Fursule on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873791907549184,Bhargav Kumare on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919872625035370496,Dan Vidal on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://twitter.com/i/web/status/919873157615452160,Ali Harris on,[],,"Add this Tweet to your website by copying the code below. Learn more

Add this video to your website by copying the code below. Learn more

By embedding Twitter content in your website or app, you are agreeing to the Twitter Developer Agreement and Developer Policy."
https://www.google.com/amp/nypost.com/2012/06/17/the-true-story-behind-the-iconic-v-j-day-sailor-and-nurse-smooch/amp/,Redirect Notice,[],,"The previous page is sending you to https://nypost.com/2012/06/17/the-true-story-behind-the-iconic-v-j-day-sailor-and-nurse-smooch/ If you do not want to visit that page, you can return to the previous page"
